cluster_hash,Total_genomes,Cluster_members,NCBI_names,Unique_names_per_cluster
7600db83376b15ff17082e6757905cff,4,"GCF_008639045.1,GCF_008705255.1,GCF_001886595.1,GCF_008639165.1","['Streptomyces venezuelae', 'Streptomyces venezuelae', 'Streptomyces venezuelae', 'Streptomyces venezuelae', 'Streptomyces venezuelae', 'Streptomyces venezuelae', 'Streptomyces venezuelae', 'Streptomyces venezuelae', 'Streptomyces venezuelae', 'Streptomyces venezuelae', 'Streptomyces venezuelae', 'Streptomyces venezuelae', 'Streptomyces venezuelae', 'Streptomyces venezuelae', 'Streptomyces venezuelae', 'Streptomyces venezuelae', 'Streptomyces venezuelae', 'Streptomyces venezuelae', 'Streptomyces venezuelae', 'Streptomyces venezuelae', 'Streptomyces venezuelae', 'Streptomyces venezuelae']",1
f308efa0787e1b97281020a836546b59,2,"GCF_001886595.1,GCF_008639165.1","['Streptomyces venezuelae', 'Streptomyces venezuelae', 'Streptomyces venezuelae', 'Streptomyces venezuelae']",1
5e256a396e942f114b343e10fc4194f8,1,GCF_001886595.1,['Streptomyces venezuelae'],1
b691e3f1b3938fcf4a0cf1eeebe49e3e,1,GCF_001895105.1,['Streptomyces sp.'],1
d760f2bd7a7c69e7d03f6c744990094d,1,GCF_001905005.1,['Streptomyces sp.'],1
a00fe866162a61b30703ad11259a8b56,1,GCF_001905125.1,['Streptomyces sp.'],1
2807577b2b311beaa14cebf45754b705,3,"GCF_009865305.1,GCF_002705975.1,GCF_001905345.1","['Streptomyces uncialis', 'Streptomyces sp.', 'Streptomyces sp.']",2
224a8ab27410b33db5a643f619e599bd,2,"GCF_001905365.1,GCF_003752275.1","['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
32ca9d1b044ea60b5bc2f40203a3712d,1,GCF_001905385.1,['Streptomyces sp.'],1
28e20611a9f98f745c570d3d1c5d9f65,5,"GCF_002941025.1,GCF_002711365.1,GCF_004125315.1,GCF_009863285.1,GCF_001905505.1","['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
92656c3410d17202f294a2c94bbd03b9,1,GCF_001905525.1,['Streptomyces sp.'],1
f33fc9b7b725f7251cde17f2716b8183,1,GCF_001905545.1,['Streptomyces sp.'],1
27c4712fc4466ae92837dd5c4ed20902,1,GCF_001905705.1,['Streptomyces sp.'],1
d6a92acc629b30fea6462f7b576aea18,1,GCF_001905725.1,['Streptomyces sp.'],1
83244a93eb341e7bcd962b82ab3cff43,2,"GCF_009865545.1,GCF_001905735.1","['Streptomyces sp.', 'Streptomyces sp.']",1
1b286e35e9d5ee2fcc11dff3d847f048,1,GCF_001905795.1,['Streptomyces sp.'],1
f72733a40b4fe7b47ea3396f31e02f69,3,"GCF_017877015.1,GCF_001905825.1,GCF_014656215.1","['Streptomyces sp.', 'Streptomyces zaomyceticus', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",2
52a36fa7b345ab3b02d979e3c1794633,1,GCF_001905845.1,['Streptomyces sp.'],1
f7bbbb660db9c7c27459df6838f158e5,1,GCF_001905855.1,['Streptomyces sp.'],1
1e3f474b2cc1bf9e6fdb598a599b5a2a,2,"GCF_002099185.1,GCF_001905885.1","['Streptomyces sp.', 'Streptomyces sp.']",1
28a4c355553bf203692fc5f45352a46f,1,GCF_001905905.1,['Streptomyces sp.'],1
0b35904ede62fa92bf4d62ecf9759620,3,"GCF_001941265.1,GCF_003584805.1,GCF_001949645.1","['Streptomyces acidiscabies', 'Streptomyces acidiscabies', 'Streptomyces acidiscabies']",1
829f28dc0a0f1b92ad596e050ddf860e,1,GCF_001941275.1,['Streptomyces acidiscabies'],1
1b4fc307a7b6c3cdfe5868a90c7703dc,1,GCF_001941845.1,['Streptomyces sp.'],1
293530fb5eb4408bbb3a728c49980a45,1,GCF_001941845.1,['Streptomyces sp.'],1
a3a8deda65d0ad32bb779b38ee039bc5,1,GCF_001953885.1,['Streptomyces sp.'],1
ca2eccaed9227b10c243bdff1052a342,14,"GCF_007113425.2,GCF_007113485.2,GCF_007113445.1,GCF_007113505.2,GCF_012922115.1,GCF_900215305.1,GCF_007113465.1,GCF_001974775.1,GCF_007113585.2,GCF_007113525.2,GCF_007113565.2,GCF_007113405.2,GCF_007113545.2,GCF_007113665.2","['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
81530f77b5bfe3f8e20f44b72e865905,7,"GCF_012273535.1,GCF_012922115.1,GCF_007113465.1,GCF_001974775.1,GCF_900215305.1,GCF_018310535.1,GCF_007113665.2","['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces mirabilis', 'Streptomyces mirabilis', 'Streptomyces mirabilis', 'Streptomyces mirabilis', 'Streptomyces mirabilis', 'Streptomyces mirabilis', 'Streptomyces sp.']",2
233dc0b3a2ea6ae81cfac671b4b26404,6,"GCF_001975025.1,GCF_004127445.1,GCF_016128295.1,GCF_003573485.1,GCF_018141485.1,GCF_004212445.1","['Streptomyces alfalfae', 'Streptomyces alfalfae', 'Streptomyces alfalfae', 'Streptomyces alfalfae', 'Streptomyces alfalfae', 'Streptomyces alfalfae', 'Streptomyces fradiae', 'Streptomyces fradiae', 'Streptomyces fradiae', 'Streptomyces fradiae', 'Streptomyces fradiae', 'Streptomyces fradiae', 'Streptomyces alfalfae', 'Streptomyces alfalfae', 'Streptomyces alfalfae', 'Streptomyces alfalfae', 'Streptomyces alfalfae', 'Streptomyces alfalfae', 'Streptomyces alfalfae', 'Streptomyces alfalfae', 'Streptomyces alfalfae', 'Streptomyces alfalfae', 'Streptomyces alfalfae', 'Streptomyces alfalfae', 'Streptomyces alfalfae', 'Streptomyces alfalfae', 'Streptomyces alfalfae', 'Streptomyces alfalfae']",2
00026119983f76d435684ef7366e3154,5,"GCF_001983975.1,GCF_013345665.1,GCF_002812405.1,GCF_015689475.1,GCF_002591335.1","['Streptomyces autolyticus', 'Streptomyces autolyticus', 'Streptomyces autolyticus', 'Streptomyces malaysiensis', 'Streptomyces sp.', 'Streptomyces samsunensis', 'Streptomyces solisilvae']",5
3155565e3c06af3c6a6fd6bc1f0ac239,1,GCF_001983975.1,['Streptomyces autolyticus'],1
d7956f3b24e288e9bfda1ef423253311,1,GCF_001983975.1,['Streptomyces autolyticus'],1
54be747807a3a35ec4fd8388bdc95f34,2,"GCF_001983975.1,GCF_011800555.1","['Streptomyces autolyticus', 'Streptomyces malaysiensis']",2
25418958a711d243e80f0daa47c565e2,1,GCF_001984445.1,['Streptomyces lydicus'],1
353e10661ee82f94f257da85ced8a20d,1,GCF_001984575.1,['Streptomyces sp.'],1
6f0b73375efec13c781ed9ac3cd1c8f3,1,GCF_002005225.1,"['Streptomyces pactum', 'Streptomyces pactum', 'Streptomyces pactum', 'Streptomyces pactum', 'Streptomyces pactum', 'Streptomyces pactum']",1
13bc7b4501e1f6d762cda7a9179cb5f3,1,GCF_002005565.1,['Streptomyces sp.'],1
4896e9b162055e2d9bc6506aa7050780,2,"GCF_009296025.1,GCF_002007125.1","['Streptomyces tsukubensis', 'Streptomyces tsukubensis', 'Streptomyces tsukubensis', 'Streptomyces tsukubensis', 'Streptomyces tsukubensis']",1
cf34d67f697d61c598968db827dd0076,1,GCF_002009175.1,['Streptomyces niveus'],1
4198ad236fe96241d867e6d4ed3435b7,1,GCF_002009175.1,"['Streptomyces niveus', 'Streptomyces niveus', 'Streptomyces niveus', 'Streptomyces niveus', 'Streptomyces niveus']",1
ba292cf7063b3b4519103ed7619db7ac,1,GCF_002017835.1,['Streptomyces avermitilis'],1
c8e1848c7a6f793cfbe1d8e111446410,2,"GCF_002019855.1,GCF_013363615.1","['Streptomyces antibioticus', 'Streptomyces antibioticus', 'Streptomyces antibioticus', 'Streptomyces antibioticus', 'Streptomyces antibioticus', 'Streptomyces antibioticus', 'Streptomyces sp.']",2
e2e2ac4bd39204096c64fcaa8bf747db,1,GCF_002021875.1,"['Streptomyces hygroscopicus', 'Streptomyces hygroscopicus', 'Streptomyces hygroscopicus', 'Streptomyces hygroscopicus', 'Streptomyces hygroscopicus']",1
09cc3b0ba471461ffde0e262e2b05f3c,1,GCF_002021875.1,['Streptomyces hygroscopicus'],1
de062e71a3ac6ccb0bed12cca861606b,1,GCF_002028385.1,['Streptomyces sp.'],1
c42b48561e80579a6c13fa270629bbf7,2,"GCF_003634815.1,GCF_002028425.1","['Streptomyces katrae', 'Streptomyces katrae', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",2
b6b43ff1044218930d007631a9bb42a7,2,"GCF_003634815.1,GCF_002028425.1","['Streptomyces katrae', 'Streptomyces katrae', 'Streptomyces katrae', 'Streptomyces sp.', 'Streptomyces sp.']",2
3c37a3a6a3d2c63edde754474138778b,1,GCF_002028425.1,['Streptomyces katrae'],1
36e04b573ae25c4ede55b8607cacceff,1,GCF_002028425.1,['Streptomyces katrae'],1
4d04ebb9256ddebc3059b21b4a124e08,1,GCF_002078175.1,"['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
393f8c5af3f4754eba83858526f580d5,1,GCF_002078235.1,['Streptomyces viridosporus'],1
8f6c93cb4af6cf9ccd67f4062f750501,1,GCF_002082195.1,"['Streptomyces gilvosporeus', 'Streptomyces gilvosporeus', 'Streptomyces gilvosporeus', 'Streptomyces gilvosporeus', 'Streptomyces gilvosporeus']",1
3877f8adf7df2d9036afd866deb4a1ad,1,GCF_002082195.1,['Streptomyces gilvosporeus'],1
1bcfe48b19224e801dbb7e2a7a82c07a,1,GCF_002090335.1,"['Streptomyces sp.', 'Streptomyces sp.']",1
8a2a4a101c2701435a86025226ae915f,1,GCF_002094995.1,['Streptomyces sp.'],1
dc573aed92a4ab79221a4147809ce458,1,GCF_002094995.1,['Streptomyces sp.'],1
6c528a610d26f03c48f88d435a4342a8,1,GCF_002094995.1,['Streptomyces sp.'],1
29335da23347a3ce3ee57ac50c8319a8,1,GCF_002128305.1,"['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
d28251330afd0b54ecaa84e51721e4cf,1,GCF_002150735.1,['Streptomyces africanus'],1
16ab7fcbac08b563e25ed747d6efdf91,3,"GCF_017349075.1,GCF_002150845.1,GCF_017356985.1","['Streptomyces alboverticillatus', 'Streptomyces triculaminicus', 'Streptomyces triculaminicus', 'Streptomyces triculaminicus', 'Streptomyces triculaminicus', 'Streptomyces triculaminicus', 'Streptomyces triculaminicus', 'Streptomyces griseocarneus', 'Streptomyces griseocarneus', 'Streptomyces griseocarneus', 'Streptomyces griseocarneus', 'Streptomyces griseocarneus', 'Streptomyces griseocarneus']",3
370358b0c0ac6d5c433bd384f0ae44e6,1,GCF_002154375.1,['Streptomyces glaucescens'],1
6a95c9e358c802961f3d25143e489aee,6,"GCF_900105775.1,GCF_900105235.1,GCF_002154415.1,GCF_002300315.1,GCF_900187385.1,GCF_900102245.1","['Streptomyces angustmyceticus', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",2
9b3a8f09d8c838910b3c86e2dd0b4455,3,"GCF_009867075.1,GCF_006539165.1,GCF_002154495.1","['Streptomyces cacaoi', 'Streptomyces cacaoi', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",2
29ab179a99670d8758a5965c1b604d87,1,GCF_002154505.1,['Streptomyces carpinensis'],1
15e1046fcb3ca626bbe4f3e27c0e2462,14,"GCF_014138905.1,GCF_014673495.1,GCF_016457305.1,GCF_009862845.1,GCF_003933485.1,GCF_004104485.1,GCF_009862765.1,GCF_014138855.1,GCF_009862685.1,GCF_004794665.1,GCF_016467295.1,GCF_008064995.1,GCF_900091975.1,GCF_002154555.1","['Streptomyces murinus', 'Streptomyces griseofuscus', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces rochei', 'Streptomyces rochei', 'Streptomyces rochei', 'Streptomyces rochei', 'Streptomyces rochei', 'Streptomyces rochei', 'Streptomyces rochei', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces murinus', 'Streptomyces murinus', 'Streptomyces murinus', 'Streptomyces murinus', 'Streptomyces murinus', 'Streptomyces murinus', 'Streptomyces murinus', 'Streptomyces murinus', 'Streptomyces murinus', 'Streptomyces murinus', 'Streptomyces murinus', 'Streptomyces murinus', 'Streptomyces murinus', 'Streptomyces murinus', 'Streptomyces griseofuscus', 'Streptomyces griseofuscus', 'Streptomyces griseofuscus', 'Streptomyces griseofuscus', 'Streptomyces griseofuscus', 'Streptomyces griseofuscus', 'Streptomyces griseofuscus', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces costaricanus', 'Streptomyces costaricanus', 'Streptomyces costaricanus', 'Streptomyces costaricanus', 'Streptomyces costaricanus', 'Streptomyces costaricanus', 'Streptomyces sp.']",5
29bffe81c1638de3ad86bf0b60c20f44,2,"GCF_002154575.1,GCF_008704575.1","['Streptomyces bobili', 'Streptomyces galilaeus']",2
f1c1529299a94595c1011604e23641f0,1,GCF_002154675.1,['Streptomyces reticuliscabiei'],1
38f70b771cd0d5dc8e4332eac7031040,3,"GCF_014852565.1,GCF_014852655.1,GCF_002155725.1","['Streptomyces scabiei', 'Streptomyces sp.', 'Streptomyces sp.']",2
87dcc9a096b0dd8c3c888b242c727906,4,"GCF_017942185.1,GCF_018138705.1,GCF_018138715.1,GCF_002155885.1","['Streptomyces rhizosphaericus', 'Streptomyces rhizosphaericus', 'Streptomyces rhizosphaericus', 'Streptomyces rhizosphaericus', 'Streptomyces rhizosphaericus', 'Streptomyces rhizosphaericus', 'Streptomyces indonesiensis', 'Streptomyces indonesiensis', 'Streptomyces asiaticus', 'Streptomyces asiaticus', 'Streptomyces asiaticus', 'Streptomyces asiaticus']",3
b9342f764cc055b70d4bad6c0d8fddd8,1,GCF_002155905.1,['Streptomyces tricolor'],1
f08fe1f36f952ce739557630e0173d69,1,GCF_002155915.1,['Streptomyces thermovulgaris'],1
689d62616ad7061bcaad42ef7ebbb041,1,GCF_002156055.1,['Streptomyces viridochromogenes'],1
1e9542edd0b6047f405aca55b25d1b34,1,GCF_002156075.1,['Streptomyces scabiei'],1
145a776548d51bb00e19722a00e75ff4,1,GCF_002156145.1,['Streptomyces sp.'],1
ff6e730202bf73404fc90ef22b7c8923,4,"GCF_011317205.1,GCF_003112555.1,GCF_002188335.1,GCF_009495655.1","['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces coelicoflavus', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",2
a15510bdbc934c5c9c834651be751a86,1,GCF_002188365.1,['Streptomyces sp.'],1
193c09a2ffdf3ca15dc9e3f5db68f65b,1,GCF_002189675.2,"['Streptomyces alboflavus', 'Streptomyces alboflavus', 'Streptomyces alboflavus']",1
8be6ec554770882761913622963a46bf,1,GCF_002189675.2,"['Streptomyces alboflavus', 'Streptomyces alboflavus']",1
be96287f40e33b2e8bbe9c7d04e819f0,1,GCF_002189675.2,['Streptomyces alboflavus'],1
fb4e08deeacac581b1dc8e0646dad14a,1,GCF_002192455.1,['Streptomyces albireticuli'],1
434e978ce1a46039b33941bce9245e28,2,"GCF_002192455.1,GCF_002286695.1","['Streptomyces albireticuli', 'Streptomyces albireticuli', 'Streptomyces albireticuli', 'Streptomyces albireticuli', 'Streptomyces albireticuli', 'Streptomyces albireticuli', 'Streptomyces albireticuli']",1
00057b9d0c4afe16e2aedf24254903df,17,"GCF_009864905.1,GCF_016612575.1,GCF_002217715.1,GCF_013363455.1,GCF_002551375.1,GCF_009872565.1,GCF_014648875.1,GCF_003024215.1,GCF_016612645.1,GCF_013363665.1,GCF_003116775.1,GCF_900187925.1,GCF_013363655.1,GCF_016612605.1,GCF_016654065.1,GCF_002803175.1,GCF_002832675.1","['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces parvus', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",2
95b5b5660dc899b7bfb634bf65595d0d,1,GCF_002224125.1,['Streptomyces sp.'],1
eada4257083a494386076c4a7819f241,1,GCF_002237655.1,['Streptomyces sp.'],1
ea10c9c02352dbbb095b90ee04e7afa9,3,"GCF_004320085.1,GCF_009862505.1,GCF_002261115.1","['Streptomyces kasugaensis', 'Streptomyces kasugaensis', 'Streptomyces kasugaensis', 'Streptomyces kasugaensis', 'Streptomyces kasugaensis', 'Streptomyces sp.']",2
0a34e0df86d8e45ae7bbb6503c10f4be,1,GCF_002277855.1,['Streptomyces sp.'],1
041f4569b7156de11bf16a6fe04f821f,1,GCF_002288075.1,['Streptomyces sp.'],1
e2023526c3e6777e17c908f944f6aeda,3,"GCF_002289335.1,GCF_002317005.1,GCF_013363555.1","['Streptomyces albidoflavus', 'Streptomyces albidoflavus', 'Streptomyces fungicidicus']",2
c250b9bc7e437bfcbdd371704005c37a,1,GCF_002300165.1,['Streptomyces sp.'],1
45bb387877b3a1c2cd6a83dbedc786ab,3,"GCF_002300315.1,GCF_900105235.1,GCF_900187385.1","['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
1bcd508dfa014fa563bfa64e7132f2b6,1,GCF_002300355.1,"['Streptomyces sp.', 'Streptomyces sp.']",1
a474dfe3744e82aedf4456f0b28ab051,1,GCF_002300355.1,"['Streptomyces sp.', 'Streptomyces sp.']",1
5696c8df9c6905f4f614bfa0ff3f5b32,1,GCF_002300355.1,['Streptomyces sp.'],1
e1d62d69290d6f345887cef97a9ccc29,1,GCF_002300355.1,"['Streptomyces sp.', 'Streptomyces sp.']",1
caea63bccf61e459a8679d1cc492843f,1,GCF_002300355.1,"['Streptomyces sp.', 'Streptomyces sp.']",1
f85bd2ccc51a5df07c2f58e22ccd634c,2,"GCF_002300485.1,GCF_900230275.1","['Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.', 'Streptomyces sp.']",1
f51bfcd1c35a1351a129fbb17687bc4c,1,GCF_002300485.1,['Streptomyces sp.'],1
c3bcbeefa77854adf51e33d3958572d8,1,GCF_002551065.1,['Streptomyces sp.'],1
d41aecb8bd9932cf1b6b9429d95ded18,1,GCF_002556545.1,"['Streptomyces formicae', 'Streptomyces formicae']",1
dc513ef6dd60f2e41d54d36e46785b73,1,GCF_002556545.1,"['Streptomyces formicae', 'Streptomyces formicae', 'Streptomyces formicae']",1
c2a11c5f8cc21bceb0d163d18e304761,1,GCF_002556545.1,['Streptomyces formicae'],1
2e5b4802076c4e0555a80ef2eebdd9ff,2,"GCF_009735685.1,GCF_002573955.1","['Streptomyces sp.', 'Streptomyces sp.']",1
12d0b416361ec00fff9634dd8beda001,1,GCF_002591335.1,['Streptomyces malaysiensis'],1
f333ffa9acae783c7b35d40ec263eaac,1,GCF_002591335.1,['Streptomyces malaysiensis'],1
39cfa4e7e791a9a5f67468cd51e90c30,1,GCF_002591335.1,['Streptomyces malaysiensis'],1
4258d1574ae7d828d01843b4e66717b1,1,GCF_002591335.1,['Streptomyces malaysiensis'],1
bc0d9537754b39bdf94d775cf100d927,1,GCF_002777535.1,"['Streptomyces peucetius', 'Streptomyces peucetius', 'Streptomyces peucetius', 'Streptomyces peucetius']",1
98dfb122f7a5330c9e8a3a50bed60abc,1,GCF_002777535.1,['Streptomyces peucetius'],1
35e8475e72c4535cdb30f875df4b3c6a,1,GCF_002777535.1,['Streptomyces peucetius'],1
34fdf3db252a308abbf84ce6c8c96934,1,GCF_002794255.1,"['Streptomyces carminius', 'Streptomyces carminius', 'Streptomyces carminius', 'Streptomyces carminius', 'Streptomyces carminius', 'Streptomyces carminius']",1
cd79901feb5158f7d1cab3819b4211c5,8,"GCF_011170105.1,GCF_900460115.1,GCF_011170145.1,GCF_002802945.1,GCF_014216335.1,GCF_015680775.2,GCF_011170125.1,GCF_014648935.1","['Streptomyces sp.', 'Streptomyces rutgersensis', 'Streptomyces rutgersensis', 'Streptomyces rutgersensis', 'Streptomyces diastaticus', 'Streptomyces diastaticus', 'Streptomyces diastaticus', 'Streptomyces diastaticus', 'Streptomyces diastaticus', 'Streptomyces gougerotii', 'Streptomyces gougerotii', 'Streptomyces gougerotii', 'Streptomyces gougerotii', 'Streptomyces gougerotii', 'Streptomyces rutgersensis', 'Streptomyces rutgersensis', 'Streptomyces rutgersensis', 'Streptomyces rutgersensis', 'Streptomyces diastaticus', 'Streptomyces sp.', 'Streptomyces griseus', 'Streptomyces griseus']",5
a86a2837b61defb96d890b7fabf8237b,1,GCF_002803065.1,['Streptomyces sp.'],1
f4ea6247bc545e5953391309758dd6d4,1,GCF_002803075.1,['Streptomyces sp.'],1
a160aa26c7804a40daaae2138aec1b05,1,GCF_002803085.1,['Streptomyces sp.'],1
e909795ce8e4bf23db7e470e44ded6dc,2,"GCF_002803845.1,GCF_018255875.1","['Streptomyces lavendulae', 'Streptomyces lavendulae']",1
ede014f2c6f160efd847320e30e1dd29,2,"GCF_002803845.1,GCF_018255875.1","['Streptomyces lavendulae', 'Streptomyces lavendulae']",1
